"VARIANT_AR_ID"|"VARIANT_NO"|"ATTRIBUTE_VALUE_TX"|"ATTRIBUTE_UOM_CD"|"STRUCTUREGROUPNAME"|"MFR_PART_NO"|"DATASHEET_URL"
13588827|"23322224"|""|"Vdc|Vac"|"Capacitor Film"|"B32652-A4104-J"|http://www.epcos.com/inf/20/20/db/fc_2009/MKP_B32651_656.pdf
1670249|"HOU-BA5590B/U"|""|"V"|"Batteries"|""|
22800246|"2000000298550"|""|"Vdc"|"Capacitor Film"|"F43KI2330ZD01K"|
22371635|"2000000097100"|""|"Vdc"|"Capacitor Film"|"F43KN3100ZA01K"|
