"VARIANT_AR_ID"|"VARIANT_NO"|"ATTRIBUTE_VALUE_TX"|"ATTRIBUTE_UOM_CD"|"STRUCTUREGROUPNAME"|"MFR_PART_NO"|"DATASHEET_URL"
3514639|"28773667"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1808CA140JAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4957833|"28773205"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CC102KA11A"|https://www.avx.com/docs/catalogs/cx5r.pdf
4174302|"28773215"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CA330JAT1A"|https://www.avx.com/docs/catalogs/cx5r.pdf
2452518|"28773224"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1808CC681MAT3A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2118706|"28773226"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC472MAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3072172|"28773453"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC822KAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4316326|"28773454"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1808CA332JAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2219560|"28773642"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CC101KAJ1A"|https://www.avx.com/docs/catalogs/cx5r.pdf
3118713|"28773645"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CA241MAT1A"|https://www.avx.com/docs/catalogs/cx5r.pdf
2385806|"28773657"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CC331KAT1A"|https://www.avx.com/docs/catalogs/cx5r.pdf
2038599|"28773659"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CA680JAT1A"|https://www.avx.com/docs/catalogs/cx5r.pdf
3699174|"28773698"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CA680KAT1A"|https://www.avx.com/docs/catalogs/cx5r.pdf
4508645|"28773700"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1210CC102KAJ1A"|http://www.avx.com/docs/Catalogs/cauto.pdf
4603318|"28774196"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CA150KAT1A"|https://www.avx.com/docs/catalogs/cx5r.pdf
2867549|"28774247"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CC562KAJ1A"|https://www.avx.com/docs/catalogs/cx5r.pdf
2512977|"28774249"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CC472KAJ1A"|https://www.avx.com/docs/catalogs/cx5r.pdf
2670316|"28774200"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1808CA100JAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2502643|"28774201"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1808CA470JAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
1988710|"28774204"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CA200KAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3639468|"28774211"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC152KAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4604238|"28774212"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC471MAT3A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4463733|"28774245"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1210CC333KAT1A"|http://www.avx.com/docs/Catalogs/cauto.pdf
2350298|"28774250"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1210CC333KAT3A"|http://www.avx.com/docs/Catalogs/cauto.pdf
2001219|"28774252"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1808CA470KAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4157835|"28774256"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC103KA11A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3830190|"28774258"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC471MAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
13825745|"28864797"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"S472M59Z5US63K7R"|http://www.vishay.com/docs/28518/safetydn.pdf
4753421|"28864869"|"440|300"|"Vac"|"Capacitor Ceramic Singlelayer"|"VY2102M29Y5US6TV5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4812067|"30488342"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"3640CC564KATRE"|http://www.avx.com/docs/Catalogs/aphvc.pdf
5139124|"30488339"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"2220CC104KAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2406357|"30488343"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"3640CC564MATBE"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4714005|"30622294"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CA102KAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3219734|"30622297"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"2225CA103KAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2654191|"30590173"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"3640CC334KAT3A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2522052|"30622301"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1210CA102KAT1A"|http://www.avx.com/docs/Catalogs/cauto.pdf
1814034|"30732456"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1808CC272KAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3596237|"30855519"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CA182JAT3A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2703123|"30855708"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CA101JAT3A"|https://www.avx.com/docs/catalogs/cx5r.pdf
4816586|"31070022"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CA150JAT1A"|https://www.avx.com/docs/catalogs/cx5r.pdf
2219872|"31070024"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CA430JAT1A"|https://www.avx.com/docs/catalogs/cx5r.pdf
3185912|"31070107"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1808CC101MAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3007505|"31070108"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1808CC473KAZ1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
5166866|"31070195"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CA102JAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4417663|"31070196"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CA221JAT3A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2459099|"31070199"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CA471JA11A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
1906947|"31070202"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CA471MAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3206848|"31070203"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CA561KAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3387871|"31070210"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC223MAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4421245|"31070212"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC273JAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4890077|"31070213"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC273JAT3A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2833811|"31070221"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC470JAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4079996|"31070222"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC562KA11A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3558211|"31070225"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC562MAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3392313|"31070226"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC562MAT3A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4434340|"31070308"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1825CC184MAZ1A"|http://www.avxcorp.com/docs/Catalogs/ccog.pdf
4897098|"31070309"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1825CC223KAT1A"|http://www.avxcorp.com/docs/Catalogs/ccog.pdf
4840490|"31070310"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1825CC224KAT1A"|http://www.avxcorp.com/docs/Catalogs/ccog.pdf
2483913|"31070311"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1825CC224MAT1A"|http://www.avxcorp.com/docs/Catalogs/ccog.pdf
1934208|"31070314"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1825CC471KAT1A"|http://www.avxcorp.com/docs/Catalogs/ccog.pdf
3055026|"31070316"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1825CC472MAT1A"|http://www.avxcorp.com/docs/Catalogs/ccog.pdf
2852651|"31070317"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1825CC472MAT3A"|http://www.avxcorp.com/docs/Catalogs/ccog.pdf
3755570|"31070320"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1825CC683KA11A"|http://www.avxcorp.com/docs/Catalogs/ccog.pdf
3578806|"31070321"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1825CC683KAJ1A"|http://www.avxcorp.com/docs/Catalogs/ccog.pdf
4898913|"31070325"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1825CC683MAT3A"|http://www.avxcorp.com/docs/Catalogs/ccog.pdf
4848852|"31070406"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"2220CC333KAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3078917|"31070428"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"2225CA102KAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4126350|"31070430"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"2225CA103JAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3782961|"31070432"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"2225CA222JAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
1974400|"31070490"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"3640CA221JAT9A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
1796348|"31070491"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"3640CA223KA19A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3092860|"31070492"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"3640CA271JAT9A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4140589|"31070494"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"3640CC102KAT9A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3288271|"31070499"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"3640CC334KAT9A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4912706|"31070501"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"3640CC394KAT9A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4855601|"31070502"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"3640CC473KAT3A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2160888|"31070505"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"3640CC754KAT9A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2420175|"31070023"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CA390JAT3A"|https://www.avx.com/docs/catalogs/cx5r.pdf
2046882|"31070025"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CC102KAT2A"|https://www.avx.com/docs/catalogs/cx5r.pdf
1864514|"31070026"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CC153JAT1A"|https://www.avx.com/docs/catalogs/cx5r.pdf
3166334|"31070027"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CC183JAT1A"|https://www.avx.com/docs/catalogs/cx5r.pdf
2989708|"31070028"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CC183KAT1A"|https://www.avx.com/docs/catalogs/cx5r.pdf
4038930|"31070030"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1206CC472MAT1A"|https://www.avx.com/docs/catalogs/cx5r.pdf
4888951|"31070197"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CA221KAT3A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4831575|"31070198"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CA470MAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2260998|"31070200"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CA471JA19A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3027966|"31070204"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC101KAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4077488|"31070206"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC223JAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3986687|"31070207"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC223KA11A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3727503|"31070208"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC223KAJ1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
5169246|"31070211"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC223MAT3A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4832226|"31070214"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC273KA11A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2461948|"31070215"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC273KAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2263866|"31070216"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC273KAT3A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
1911103|"31070218"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC273MAT3A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3031557|"31070220"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC333KBT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3991033|"31070223"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC562KAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3730514|"31070224"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1812CC562KAT3A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3751336|"31070304"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1825CA122KAT1A"|http://www.avxcorp.com/docs/Catalogs/ccog.pdf
3576453|"31070305"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1825CA471KAT1A"|http://www.avxcorp.com/docs/Catalogs/ccog.pdf
5179487|"31070307"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1825CC152KAT1A"|http://www.avxcorp.com/docs/Catalogs/ccog.pdf
2284393|"31070312"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1825CC273KAT1A"|http://www.avxcorp.com/docs/Catalogs/ccog.pdf
3230487|"31070315"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1825CC472KAT3A"|http://www.avxcorp.com/docs/Catalogs/ccog.pdf
3415538|"31070322"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1825CC683KAT3A"|http://www.avxcorp.com/docs/Catalogs/ccog.pdf
4438092|"31070324"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"1825CC683MAT1A"|http://www.avxcorp.com/docs/Catalogs/ccog.pdf
2504720|"31070407"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"2220CC393KAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
1783587|"31070427"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"2225CA102JAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3604448|"31070433"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"2225CC103JAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
3436229|"31070434"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"2225CC334KAT1A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2156054|"31070489"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"3640CA181JAT9A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2890739|"31070493"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"3640CA821JAT9A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4049502|"31070495"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"3640CC102MAT9A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
4474674|"31070500"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"3640CC394KAT3A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2524177|"31070503"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"3640CC474KAT9A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2327312|"31070504"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"3640CC474MAT3A"|http://www.avx.com/docs/Catalogs/aphvc.pdf
2302343|"31071129"|"50|63"|"V"|"Capacitor Film"|"CB052D0105KBC"|http://www.avxcorp.com/docs/Catalogs/cb-petht.pdf
1913880|"31074330"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"LD08CC273KAB9A"|http://www.avx.com/docs/Catalogs/hvtinterm.pdf
3741245|"31074352"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"LD12CC104KAB9A"|http://www.avx.com/docs/Catalogs/hvtinterm.pdf
5173519|"31074355"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"LD13CA103KAB3A"|https://www.avx.com/docs/Catalogs/tinterm.pdf
3568121|"31074369"|"600|630"|"V"|"Capacitor Ceramic Multilayer"|"LD40CC474KAB9A"|http://www.avx.com/docs/Catalogs/hvtinterm.pdf
4306727|"31572275"|"440|480"|"Vac"|"Capacitor Paper"|"PME295RB3470MR30"|http://capacitoredge.kemet.com/capedge2/DataSheet?pn=P295BE471M440A
2072300|"31572279"|"440|480"|"Vac"|"Capacitor Paper"|"PME295RB4100MR30"|http://capacitoredge.kemet.com/capedge2/DataSheet?pn=P295BE102M440A
2823598|"31572283"|"440|480"|"Vac"|"Capacitor Paper"|"PME295RB4220MR19T0"|http://capacitoredge.kemet.com/capedge2/DataSheet?pn=P295BJ222M440L
2652108|"31572284"|"440|480"|"Vac"|"Capacitor Paper"|"PME295RB4220MR30"|http://capacitoredge.kemet.com/capedge2/DataSheet?pn=P295BJ222M440A
4510629|"31572289"|"440|480"|"Vac"|"Capacitor Paper"|"PME295RB4470MR30"|http://capacitoredge.kemet.com/capedge2/DataSheet?pn=P295BQ472M440A
2460653|"31572285"|"440|480"|"Vac"|"Capacitor Paper"|"PME295RB4250MR30"|http://capacitoredge.kemet.com/capedge2/DataSheet?pn=P295BL252M440A
3683728|"31572286"|"440|480"|"Vac"|"Capacitor Paper"|"PME295RB4270MR30"|http://capacitoredge.kemet.com/capedge2/DataSheet?pn=P295BL272M440A
3585178|"31572287"|"440|480"|"Vac"|"Capacitor Paper"|"PME295RB4330MR30"|http://capacitoredge.kemet.com/capedge2/DataSheet?pn=P295BL332M440A
3898177|"31800753"|"400|125"|"Vac"|"Capacitor Ceramic Singlelayer"|"125LD15-R"|http://www.vishay.com/docs/23106/125l.pdf
3724346|"31800754"|"400|125"|"Vac"|"Capacitor Ceramic Singlelayer"|"125LD22-R"|http://www.vishay.com/docs/23106/125l.pdf
4530892|"31800756"|"400|125"|"Vac"|"Capacitor Ceramic Singlelayer"|"125LD82-R"|http://www.vishay.com/docs/23106/125l.pdf
5006086|"31800757"|"400|125"|"Vac"|"Capacitor Ceramic Singlelayer"|"125LS18-R"|http://www.vishay.com/docs/23106/125l.pdf
3545968|"31800755"|"400|125"|"Vac"|"Capacitor Ceramic Singlelayer"|"125LD68-R"|http://www.vishay.com/docs/23106/125l.pdf
2618895|"31963879"|"400|450"|"Vac"|"Capacitor Film"|"B32350A4126J030"|http://www.epcos.com/inf/20/25/ds/B32350_B32352.pdf
3897394|"31963856"|"400|450"|"Vac"|"Capacitor Film"|"B32350A4106J030"|http://www.epcos.com/inf/20/25/ds/B32350_B32352.pdf
3380958|"32278498"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"25YD10-R"|http://www.vishay.com/docs/23105/25y.pdf
4887438|"32278501"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"25YD15-R"|http://www.vishay.com/docs/23105/25y.pdf
4829980|"32278502"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"25YD20-R"|http://www.vishay.com/docs/23105/25y.pdf
2454081|"32278503"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"25YD22KE-R"|http://www.vishay.com/docs/23105/25y.pdf
2257086|"32278504"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"25YD22QT-R"|http://www.vishay.com/docs/23105/25y.pdf
2085616|"32278505"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"25YD22-R"|http://www.vishay.com/docs/23105/25y.pdf
1903236|"32278506"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"25YD27-R"|http://www.vishay.com/docs/23105/25y.pdf
3025551|"32278508"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"25YD30-R"|http://www.vishay.com/docs/23105/25y.pdf
2827664|"32278509"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"25YD32-R"|http://www.vishay.com/docs/23105/25y.pdf
4074212|"32278510"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"25YD33-R"|http://www.vishay.com/docs/23105/25y.pdf
3723507|"32278512"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"25YD40-R"|http://www.vishay.com/docs/23105/25y.pdf
5167243|"32278515"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"25YD47-R"|http://www.vishay.com/docs/23105/25y.pdf
2459521|"32278519"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"25YD68-R"|http://www.vishay.com/docs/23105/25y.pdf
2490615|"32278663"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"30LVSD10-R"|http://www.vishay.com/docs/23104/30lvs.pdf
2293483|"32278664"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"30LVSD15-R"|http://www.vishay.com/docs/23104/30lvs.pdf
2122024|"32278665"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"30LVSD20-R"|http://www.vishay.com/docs/23104/30lvs.pdf
1943538|"32278666"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"30LVSD22-R"|http://www.vishay.com/docs/23104/30lvs.pdf
3060715|"32278668"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"30LVSD28-R"|http://www.vishay.com/docs/23104/30lvs.pdf
2860532|"32278669"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"30LVSD30-R"|http://www.vishay.com/docs/23104/30lvs.pdf
4108273|"32278670"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"30LVSD32-R"|http://www.vishay.com/docs/23104/30lvs.pdf
3765116|"32278672"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"30LVSD39-R"|http://www.vishay.com/docs/23104/30lvs.pdf
3588199|"32278673"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"30LVSD40-R"|http://www.vishay.com/docs/23104/30lvs.pdf
4900869|"32278677"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"30LVSVD47-R"|http://www.vishay.com/docs/23104/30lvs.pdf
4844435|"32278678"|"400|250"|"Vac"|"Capacitor Ceramic Singlelayer"|"30LVSVS10-R"|http://www.vishay.com/docs/23104/30lvs.pdf
1995014|"32278890"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LD10-R"|http://www.vishay.com/docs/23102/440l.pdf
1818271|"32278891"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LD15-R"|http://www.vishay.com/docs/23102/440l.pdf
2910835|"32278893"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LD27-R"|http://www.vishay.com/docs/23102/440l.pdf
4157426|"32278894"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LD28-R"|http://www.vishay.com/docs/23102/440l.pdf
4067484|"32278895"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LD30-R"|http://www.vishay.com/docs/23102/440l.pdf
3817575|"32278896"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LD32-R"|http://www.vishay.com/docs/23102/440l.pdf
3640820|"32278897"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LD39-R"|http://www.vishay.com/docs/23102/440l.pdf
3467192|"32278898"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LD40-R"|http://www.vishay.com/docs/23102/440l.pdf
4490889|"32278900"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LD50-R"|http://www.vishay.com/docs/23102/440l.pdf
4863205|"32278902"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LD56-R"|http://www.vishay.com/docs/23102/440l.pdf
2343358|"32278904"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LD80-R"|http://www.vishay.com/docs/23102/440l.pdf
2179867|"32278905"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LD90-R"|http://www.vishay.com/docs/23102/440l.pdf
1999716|"32278906"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LQ10-R"|http://www.vishay.com/docs/23102/440l.pdf
1822381|"32278907"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LQ15-R"|http://www.vishay.com/docs/23102/440l.pdf
3116049|"32278908"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LQ22-R"|http://www.vishay.com/docs/23102/440l.pdf
4072369|"32278911"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LQ68-R"|http://www.vishay.com/docs/23102/440l.pdf
3642995|"32278913"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LT15-R"|http://www.vishay.com/docs/23102/440l.pdf
3470553|"32278914"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LT22-R"|http://www.vishay.com/docs/23102/440l.pdf
3308967|"32278915"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LT33-R"|http://www.vishay.com/docs/23102/440l.pdf
4494944|"32278916"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LT47-R"|http://www.vishay.com/docs/23102/440l.pdf
4920229|"32278917"|"400|500"|"Vac"|"Capacitor Ceramic Singlelayer"|"440LT56-R"|http://www.vishay.com/docs/23102/440l.pdf
